Species_Eagle,Species_Goose,Species_Hawk,Species_Stork,Species_Swallow,Species_Warbler,Average_Speed_kmph,Max_Altitude_m,Min_Altitude_m,Flight_Duration_hours,Migration_Success
False,False,True,False,False,False,-0.18132480502133513,-0.5277676334389091,-1.7282925280275196,-2.2576353105616964,1
False,False,True,False,False,False,1.1719351583365036,-1.2388043553620318,1.5928062966134826,0.9022962888939259,0
False,False,True,False,False,False,-0.17543252651614838,-0.2474402490364632,-0.8261042646407907,0.6032491343713118,0
False,False,True,False,False,False,0.2763088255481528,-1.3768472764295363,-0.8478962516791175,-1.5399221397074225,0
False,False,True,False,False,False,0.09561228472243231,-1.0999902447913572,0.36809662505951724,1.4704858824868923,0
False,False,False,False,False,False,-1.7624195372463856,-1.6652721506152715,-1.5190894524595826,-2.3373812184343934,1
False,False,False,False,True,False,1.3369189564817272,-1.5384114773437383,-0.878405033532775,0.6630585652758347,1
False,False,False,False,True,False,-0.43272868790929236,-1.0529476850979618,0.8823875191640295,-0.2639876137442693,0
False,False,False,False,True,False,-1.204617172088727,-1.083024075721608,-1.6411245798742125,0.722867996180357,1
False,False,True,False,False,False,-1.4049546412650697,-1.697662109748429,0.5511493161814622,-0.313828806164705,1
True,False,False,False,False,False,0.003299921474510296,-0.6284078636026483,-0.9437809946477553,-0.33376528313287884,1
False,False,False,False,False,False,-0.03991012089685734,-1.6479203867939372,-0.769445098341141,0.9521374813143616,0
True,False,False,False,False,False,0.5925277719931629,0.12041714397582484,0.7472771995264034,1.1913752049324526,0
False,False,False,False,False,False,-1.5404770468843594,-1.0676002856581996,1.5143551432755062,1.1315657740279297,1
False,True,False,False,False,False,-1.057310209459064,0.20640477357932613,-1.6934253487661968,1.968897806691249,0
False,True,False,False,False,False,-0.2795294467744439,0.7824833324476262,-0.015442346815034211,-0.09452755951478772,0
False,False,False,False,True,False,-1.6347535029673446,-1.7362215849069498,0.1065927805995958,0.1347419256192161,0
False,False,False,True,False,False,0.9185671826134832,0.5565248080186946,-1.353470350968299,-2.3872224108548292,1
False,False,False,False,False,False,-0.25792442558876005,-0.21273672139379451,1.2092673247389312,1.1215975355438423,0
False,False,False,False,False,True,-1.18890442940823,-1.550750509394465,0.6644676487807616,-0.37363823706922794,0
False,False,False,False,False,True,-1.0749870449746244,1.4179434830600484,-1.3491119535606335,-0.054654605578439326,1
False,False,False,False,False,False,0.8832135115823642,1.6616393660618995,-1.3229615691146415,1.141534012512017,1
True,False,False,False,False,False,0.6318096286944055,-0.5366363127253688,0.06736720393060758,0.015123063810170909,0
False,False,False,False,True,False,-1.141766201366739,-1.285461320303842,-1.0658161220623854,1.2412163973528885,0
False,False,False,False,True,False,0.21542194766122488,0.33943496287622277,1.3138688625228998,-0.13440051345113613,0
False,False,True,False,False,False,0.7673320343136966,0.9745095187370596,0.6513924565577655,-0.5929394837191445,0
False,False,False,False,False,True,0.735906548952701,-0.38162722258811543,1.2659264910385808,0.9521374813143616,0
True,False,False,False,False,False,0.5336049869412968,-1.3309615009908966,0.6644676487807616,-1.5797950936437708,0
False,False,True,False,False,False,0.7673320343136966,-0.8451121139935349,1.4707711691988528,-0.5630347682668834,0
False,True,False,False,False,False,0.9676695034900377,-1.461678121778282,-1.0919665065083775,0.09486897168286772,0
True,False,False,False,False,False,0.7103733420968936,0.6448260061317072,1.50127995105251,0.2244560719760002,0
False,False,True,False,False,False,-0.5525383508480863,0.4231090239702128,-1.1137584935467042,1.3807717361301082,0
False,False,False,False,False,False,-1.0376692811084434,1.0705226118817763,1.3574528365995533,-0.4832888603941859,1
True,False,False,False,False,False,-1.1594430368822979,1.610355264101067,-1.7021421435815276,1.8891518988185523,1
False,False,True,False,False,False,-0.09490472027859846,1.5652406781655976,-0.9350641998324246,-0.25401937526018203,0
False,False,False,False,False,True,-1.2321144717795978,0.5754189508463698,-0.5035828564735543,-1.8190328172618624,1
False,False,False,False,True,False,1.6295687889059915,-1.0872656179890452,1.1874753377006044,-0.10449579799887501,1
False,False,False,True,False,False,0.3489802604454528,-0.7062980034228602,1.5797311043904867,-0.7424630609804516,0
False,True,False,False,False,False,0.026869035495255898,1.1622941627590557,-1.4319215043062754,-0.014781651642090924,0
False,False,False,False,False,True,0.40790304549731743,0.373367301015721,0.11095117800726116,0.41385260317365635,0
False,False,False,False,False,True,-0.7371630773439304,0.3760664642768175,-1.0788913142853815,1.3608352591619344,1
False,False,False,False,False,True,0.9657054106549758,-0.7082259771807863,-1.3752623380066258,-0.6029077222032319,1
True,False,False,False,False,False,-0.6055688573947643,1.1353025301480912,-0.3118133705362785,0.2643290259123493,1
False,False,False,False,False,True,0.3057702180740851,1.5020031389056236,0.5032069446971433,0.9122645273780131,1
False,True,False,False,False,False,0.9499926679744788,0.34097734188256357,1.0828737999166358,-0.4932570988782732,0
False,False,False,False,False,True,-0.07722788476303961,-0.9889389563348173,0.1283847676379226,0.3640114107532207,0
False,False,True,False,False,False,-1.377457341574199,1.1912137691279463,0.07172560133827294,-0.4832888603941859,0
False,False,False,False,False,False,0.5277127084361101,-0.1564398876623542,-1.1791344546616847,-1.1312243618598496,0
False,False,False,False,False,False,0.7751884056539451,0.9297805275531755,0.7647107891570648,0.6829950422440086,0
False,False,False,False,True,False,-1.807593672452815,-0.07777855833897185,0.7647107891570648,0.1746148795555645,0
False,False,False,False,False,True,0.663235114055401,-1.6799247511755093,1.1482497610316162,-1.3604938469938543,1
False,False,False,False,False,True,0.6200250716840334,0.7813265481928706,0.5162821369201394,0.6231856113394857,1
True,False,False,False,False,False,-1.4128110126053182,0.17671397770726516,-0.5951092020345268,-0.2739558522283566,1
False,False,False,False,True,False,0.27827291838321455,-1.5384114773437383,-1.6280493876512165,0.5135349880145277,1
False,False,False,False,True,False,0.6200250716840334,-0.5489753447760956,-1.536523042090244,-0.30386056768061775,1
False,False,False,True,False,False,-0.2559603327536969,1.62539345941289,-0.006725551999703496,1.0119469122188844,0
True,False,False,False,False,False,0.659306928385276,1.1989256641596504,-0.8871218283481057,0.9820421967666226,1
False,False,False,False,False,False,0.06615089219649996,0.7304280409836232,-1.6280493876512165,-1.470144470318813,1
False,False,False,False,True,False,-0.47201054461053643,-0.9685024345008014,0.39860540691317475,-0.672685391591842,0
False,True,False,False,False,False,0.45307718070374825,0.9035600844453815,-1.5888238109822284,-0.3636699985851407,0
False,False,False,False,False,False,-0.4896873801260967,1.1434000199313805,-0.03287593644569564,-1.1112878848916758,1
False,False,False,False,True,False,0.41772350967262917,1.2031672064270877,0.790861173603057,-1.2109702697325473,1
True,False,False,False,False,False,2.0439923771041104,0.7917376064856713,-0.0677431157070185,1.8393107063981164,1
False,False,False,True,False,False,-1.2694322356457801,1.0647386906079983,0.010708037630957934,-0.7025901070441032,1
False,False,False,False,False,False,-0.022233285381298484,-1.2623256352087295,-1.5539566317209055,1.1714387279642782,1
False,False,True,False,False,False,-1.2438990287899712,-0.9465235336604445,0.6513924565577655,-0.6228441991714063,1
False,False,False,False,False,True,-0.8648291116229715,1.3477652382715406,0.5947332902581158,-0.2739558522283566,1
False,False,False,False,False,False,-1.1260534586862405,-0.20001209459148264,0.4465477783974937,-0.2839240907124432,1
False,False,False,False,True,False,0.45700536637387185,-0.828531539675371,-0.29002138349795176,-1.5299539012233352,1
False,False,True,False,False,False,-1.7565272587411989,0.882352373108195,1.0174978388016556,-1.6695092400005556,0
False,True,False,False,False,False,-1.2910372568314639,0.7952079592499381,-0.3118133705362785,0.21448783349191364,1
False,False,False,False,True,False,-1.1221252730161169,-1.723882552856223,-0.2028534353446446,-0.3935747140374018,1
False,True,False,False,False,False,-1.1869403365731683,0.2970195402018499,-1.6236909902435512,0.05499601774651931,1
False,False,False,False,False,False,-0.3914827383729879,-1.2307068655787425,-0.08081830793001457,-0.2639876137442693,0
False,False,False,True,False,False,-1.8193782294631886,1.0076706673733875,-0.5515252279578732,-0.8421454458213229,1
False,False,True,False,False,False,0.8085779838500025,0.432748892759843,-1.706500540989193,-0.8222089688531491,0
False,False,False,False,False,True,0.7437629202929495,-1.2492154136548326,-1.0701745194700507,0.7428044731485316,0
True,False,False,False,False,False,-0.387554552702863,-1.7269673108689048,-1.7413677202505158,-1.2109702697325473,0
False,True,False,False,False,False,-0.5702151863636452,0.9579289444188958,-0.11568548719133744,-0.11446403648296229,1
False,True,False,False,False,False,-1.8370550649787487,-1.4439407632053622,-1.645482977281878,1.1714387279642782,0
False,False,True,False,False,False,-0.2814935396095057,0.07607374754352597,-0.37283093424359354,0.254360787428262,1
False,True,False,False,False,False,-1.2694322356457801,-0.574039003629134,0.3637382276518519,-0.523161814330535,0
False,False,False,True,False,False,1.0599818667379597,1.3149896843867979,-0.23772061460596744,1.1814069664483655,1
False,True,False,False,False,False,0.17614009095998082,1.6955717042013978,0.7516355969340687,1.1016610585756685,1
False,False,False,True,False,False,-0.2795294467744439,-0.1714780829741773,1.2528512988155849,-0.4434159064578375,1
False,False,True,False,False,False,0.5336049869412968,0.6267030528072024,-1.1268336857697003,1.7196918445890705,0
True,False,False,False,False,False,0.716265620602079,1.1248914718552907,-1.6934253487661968,0.9720739582825354,1
False,False,False,False,True,False,-0.9610696605410185,-0.0654395262882452,-0.24643740942129816,-0.2839240907124432,0
False,False,False,False,True,False,0.3529084461155777,-0.04693097821215524,-0.08953510274534529,-0.34373352161696613,0
True,False,False,False,False,False,-0.5466460723428996,1.2475106028593865,1.6407486680978016,1.3209623052255852,0
False,False,False,False,False,True,-1.023920631263008,1.1568958362368629,1.2877184780769078,-0.9916690230826299,1
True,False,False,False,False,False,-0.6153893215700746,-0.6912598081110372,1.2528512988155849,-0.10449579799887501,1
False,False,True,False,False,False,-0.5545024436831482,-0.00760031355046407,-0.09389350015301065,-0.4733206219100993,1
False,False,True,False,False,False,0.6062764218385982,-0.1414016923505311,-1.645482977281878,-0.6527489146236675,0
False,False,False,True,False,False,0.643594185704779,0.33365104160244463,1.632031873282471,-1.2408749851848084,0
False,False,False,True,False,False,-0.30702674646531447,-0.9037225162344865,1.7235582188434435,-0.3935747140374018,1
False,True,False,False,False,False,-1.7172454020399561,0.9074160319612335,1.1177409791779587,0.40388436468956906,1
False,False,False,False,True,False,-1.3696009702339507,0.639042084857929,1.7017662318051165,-1.6695092400005556,1
False,False,True,False,False,False,1.4194108555543388,1.3859391186784762,-0.7171443294491567,0.6829950422440086,0
False,False,False,True,False,False,0.6102046075087217,-1.644064439278085,-0.9307058024247593,-0.46335238342601204,1
False,False,False,False,False,False,-0.6193175072401996,0.837623381924311,-1.5060142602365865,-1.440239754866551,1
False,False,False,True,False,False,0.0838277277120588,1.2401843025792676,0.07172560133827294,-0.8720501612735848,1
False,False,True,False,False,False,1.1424737658105715,-0.0908887798928689,-1.2837359924456533,0.1347419256192161,0
False,False,False,False,False,False,-0.7469835415192407,-1.5939371215720082,-0.9481393920554207,0.4836302725622659,1
False,False,False,False,False,False,-0.9669619390462052,0.6197623472786686,-0.525374843511881,0.9820421967666226,0
False,False,False,False,False,True,0.8949980685927377,0.7026652188694883,-1.5408814394979093,0.30420197984869773,1
False,False,True,False,False,False,-0.0320537495566088,-1.5665598942094583,-1.6847085539508662,1.20134344341654,1
True,False,False,False,False,False,-1.5444052325544844,0.46051171487397796,-1.7239341306198543,-0.931859592178107,0
False,False,True,False,False,False,0.8223266336954363,0.7936655802435972,0.6862596358190883,-1.1710973157961988,0
False,False,False,False,True,False,0.35487253895063947,-0.6064289627622914,-0.6517683683341764,-0.12443227496704956,0
False,False,True,False,False,False,0.643594185704779,-1.083024075721608,0.7865027761953916,0.7727091886007926,1
False,False,False,False,False,True,0.9323158324589186,-1.3687497866462468,1.584089501798152,-0.054654605578439326,1
False,False,False,False,False,True,2.6037588350968295,-0.10361340669518075,-0.4905076642505582,-0.12443227496704956,1
False,False,False,False,False,True,-0.016341006876111737,-1.3494700490669864,-0.512299651288885,-0.8122407303690619,1
True,False,False,False,False,False,-0.21078619754726746,0.6660337174688936,-0.81738746982546,-1.0116055000508046,1
False,False,False,False,False,False,0.2605960828676543,-1.460135742771941,-0.708427534633826,-1.2508432236688956,1
False,False,False,False,False,False,-1.0376692811084434,0.6367285163484178,-1.7413677202505158,0.02509130229425748,0
False,False,True,False,False,False,-0.13418657697984254,0.4782490734468975,-1.0353073402087278,0.6431220883076602,1
False,False,False,False,False,True,0.9401722037991671,0.6899405920671764,0.8475203399027066,-0.7025901070441032,1
False,False,False,False,False,True,0.4845026660647424,1.6863174301633528,-0.69535234241083,-1.4203032778983773,0
False,False,True,False,False,False,-0.6782402922920643,1.3350406114692288,-0.8391794568637868,1.0119469122188844,1
False,False,True,False,False,False,0.5237845227659864,-1.7080731680412296,-0.4599988823969007,1.4206446900664564,0
False,False,True,False,False,False,1.696347945298105,-1.2870036993101828,1.061081812878309,-0.4434159064578375,0
False,False,False,False,False,False,-0.1361506698149043,1.341210127494592,-0.4905076642505582,1.0318833891870585,1
False,False,False,False,False,False,0.1898887408054161,1.7148514417806582,0.8693123269410333,0.23442431046008746,1
False,True,False,False,False,False,-0.5073642156416556,-0.6210815633225293,1.2572096962232502,0.05499601774651931,1
False,False,True,False,False,False,-0.061515142082542544,0.35331637393329024,1.4925631562371795,-0.8022724918849745,1
False,False,False,False,False,False,1.3467394206570373,0.5472705339806496,0.6862596358190883,0.05499601774651931,0
False,False,True,False,False,False,-0.26185261125888365,-0.2979531614941254,-1.7413677202505158,-0.5032253373623604,1
False,False,True,False,False,False,0.6082405146736599,0.5989402306930675,-0.2987381783132824,-1.1810655542802855,1
False,False,True,False,False,False,-0.949285103530645,-1.3984405825183077,-0.29002138349795176,0.1347419256192161,1
False,False,False,False,True,False,-0.2559603327536969,-0.04191824644154755,0.9477634802790098,-0.7524312994645389,1
False,False,False,True,False,False,-1.357816413223577,0.03057356685647148,0.742918802118738,-0.13440051345113613,1
False,True,False,False,False,False,-0.5937843003843908,-1.5546064569103168,0.633958866927104,0.04502777926243203,1
False,True,False,False,False,False,-0.18721708352652047,-0.5840644671703494,-0.342322152389936,0.04502777926243203,1
False,False,False,False,False,True,0.1997092049807278,-1.3274911482266296,-1.388337530229622,0.40388436468956906,0
False,False,False,True,False,False,-0.22060666172257778,0.23416759569346107,-0.7520115087104796,-0.4832888603941859,1
False,False,False,False,False,False,0.2272065046715984,-1.5588479991777542,1.4359039899375299,-0.15433699041931068,1
False,False,False,False,True,False,1.221037479213058,-0.08202010060640913,0.27657027949854474,0.29423374136461045,1
False,False,True,False,False,False,0.07007907786662353,-1.2014016644582668,1.1133825817702934,-0.672685391591842,1
True,False,False,False,False,False,0.9696335963250995,0.2411083012219948,0.06736720393060758,-0.2639876137442693,0
False,False,False,True,False,False,-0.6173534144051378,0.7574196735945877,1.095948992139632,0.7527727116326188,1
False,False,False,False,False,False,-1.7133172163698311,-0.12250754952285593,-1.2227184287383381,-1.7193504324209914,0
False,False,False,False,False,True,-0.23631940440307486,0.25807447029174396,1.109024184362628,1.4904223594550667,0
False,False,False,False,False,False,-0.9630337533760802,1.0558700113215385,1.2092673247389312,0.1945513565237391,0
False,False,True,False,False,False,0.14864279126911026,-1.4323729206578062,-0.07210151311468385,0.7328362346644443,1
False,False,False,False,False,False,-1.7074249378646444,-0.4614453361662534,0.7821443787877262,0.5633761804349634,1
False,False,False,False,False,True,-0.11847383429934547,1.4179434830600484,-0.35103894720526674,0.1945513565237391,0
False,False,True,False,False,False,-0.6036047645597025,-1.140477693707804,-0.4251317031355778,0.5334714649827016,0
False,False,False,True,False,False,-1.194796707913417,-0.47918269473917297,1.6145982836518096,-1.3106526545734185,0
False,False,True,False,False,False,-0.80001404806592,-0.2586224968324342,0.8911043139793602,0.6331538498235729,1
False,False,False,False,False,True,-0.8451881832723495,-0.521983712165131,-1.6018990032052243,0.38394788772139454,0
False,False,True,False,False,False,-0.723414427498495,-0.5574584293109701,0.4465477783974937,-0.15433699041931068,1
False,False,False,True,False,False,0.4628976448790586,1.0886455652062812,-1.0353073402087278,0.20451959500782635,1
False,False,False,True,False,False,0.26845245420790426,0.5102534378284698,0.8475203399027066,1.4206446900664564,1
False,False,False,True,False,False,-0.31881130347568654,-0.8709469623497439,0.498848547289478,-0.8521136843054102,1
False,False,False,False,True,False,-0.7214503346634333,0.04792533067780582,0.3724550224671826,0.40388436468956906,0
False,False,False,False,True,False,0.5846714006529143,-1.6918781884746508,-1.6890669513585315,0.9122645273780131,1
False,False,False,False,False,False,-0.12043792713440725,-0.6904886186078667,-1.18349285206935,0.9222327658620997,0
False,False,False,False,False,True,1.0914073520989551,0.1832690884842137,0.8300867502720451,-0.12443227496704956,0
False,False,False,True,False,False,-0.6860966636323143,-1.0803249124605117,0.08044239615360366,0.4337890801418302,1
False,False,False,False,True,False,1.0305204742120273,-1.0078330991624926,-1.1660592624386885,-0.3636699985851407,0
False,False,False,False,False,False,0.8596443975616186,0.5314611491656561,0.9172546984253523,-1.4003668009302026,0
False,False,True,False,False,False,-0.4896873801260967,0.0926543218616899,0.3332294457981944,-0.37363823706922794,1
False,False,False,True,False,False,-1.6877840095140224,-0.46414449942734987,1.0697986076936399,0.29423374136461045,1
False,False,False,False,False,False,-0.7018094063128113,1.472697937785148,1.244134504000254,0.722867996180357,0
False,False,False,True,False,False,-0.7371630773439304,1.2455826291014607,1.666899052543794,-2.815856665670576,1
False,False,False,False,False,False,1.562789632513877,-1.460135742771941,0.681901238411423,0.6530903267917475,0
False,False,False,True,False,False,-0.23435531156801306,1.5332363137840255,0.32015425357519833,1.560200028843677,0
False,False,False,False,False,False,0.09561228472243231,-1.2630968247118999,-1.3229615691146415,-0.4932570988782732,1
False,True,False,False,False,False,-0.16561206234083667,1.1742476000581972,1.3836032210455456,-1.9386516790709079,0
True,False,False,False,False,False,-0.37773408852755264,-1.0167017784489523,0.25477829246021794,-1.2408749851848084,0
True,False,False,False,False,False,0.8085779838500025,-1.4242754308745167,-0.29002138349795176,-0.4035429525214891,1
False,False,False,False,False,True,-0.2304271258978895,-1.1736388423441317,0.8736707243486987,0.24439254894417475,0
False,False,False,False,False,True,1.690455666792918,1.0685946381238502,-0.4599988823969007,2.128389622436644,1
False,False,False,False,False,True,-0.34238041749643355,-0.013769829575827392,1.6058814888364787,-1.4203032778983773,1
False,False,False,True,False,False,3.634907573504473,-0.08896080613494287,0.0019912428156272192,1.1614704894801915,1
True,False,False,False,False,False,-0.5603947221883349,0.8530471719877193,-0.08517670533767993,-0.6527489146236675,1
False,True,False,False,False,False,-0.07722788476303961,-0.09474472740872099,-1.148625672808027,0.9621057197984488,0
False,False,True,False,False,False,-1.534584768379174,0.0672050682570662,-1.3491119535606335,-0.08455932103070045,0
False,False,False,False,False,True,-1.4717337976571843,0.425422592479724,0.1065927805995958,0.4736620340781786,1
False,True,False,False,False,False,0.2763088255481528,-0.3554067794803213,-0.8566130464944482,1.2312481588688011,1
False,True,False,False,False,False,0.5394972654464836,-0.08703283237701684,1.5884478992058173,-0.15433699041931068,1
False,True,False,False,False,False,0.6907324137462716,-1.3510124280733273,-0.7302195216721529,0.6730268037599213,1
False,True,False,False,False,False,0.8105420766850642,-0.40322052867688707,0.010708037630957934,-0.9617643076303688,0
False,False,False,False,True,False,1.1581865084910685,-1.584297252782378,-0.1679862560833217,1.679818890652723,0
True,False,False,False,False,False,0.7575115701383849,-0.17533403049002938,1.1482497610316162,1.5103588364232414,1
False,False,False,False,False,False,0.4943231302400541,-0.8169636971278148,0.3637382276518519,-0.19420994435565908,1
False,False,False,True,False,False,0.27827291838321455,-0.30026673000363663,0.8082947632337184,-0.6427806761395802,1
False,True,False,False,False,False,0.49235903740499093,-1.2422747081262988,-1.3578287483759643,0.02509130229425748,0
False,False,False,False,False,True,1.511723218802261,-1.183664305885347,1.50127995105251,0.4736620340781786,1
False,False,False,True,False,False,0.7653679414786334,0.39843095986875954,0.5685829058121237,0.9122645273780131,1
False,False,False,True,False,False,0.13489414142367498,0.43120651375350216,1.7279166162511088,0.7527727116326188,1
False,False,True,False,False,False,1.3958417415335918,1.5370922612998774,0.7342020073034072,-1.0215737385348918,0
False,False,False,False,True,False,-1.1633712225524226,0.6228471052913503,-1.1617008650310232,-0.11446403648296229,0
False,True,False,False,False,False,1.6668865527721726,-1.0286552157480937,-0.1505526664526603,1.9389930912389879,1
False,False,True,False,False,False,-1.0946279733252464,1.0042003146091207,-1.0091569557627358,0.7926456655689672,1
True,False,False,False,False,False,-0.6625275496115672,1.433752867875042,0.7865027761953916,0.27429726439643587,1
True,False,False,False,False,False,0.26648836137284104,-0.4714707997074688,0.04993361429994615,-0.3935747140374018,0
True,False,False,False,False,False,1.4842259191113902,1.6878598091696937,0.2940038691292062,-1.0016372615667173,0
False,False,False,False,True,False,0.9028544399329862,1.5891475527638805,0.010708037630957934,0.7428044731485316,0
True,False,False,False,False,False,0.7103733420968936,0.12504428099484735,-0.1200438845990028,0.07493249471469315,0
False,False,True,False,False,False,-1.3754932487391374,-0.0014307975251007486,0.019424832446288648,-1.5399221397074225,0
False,True,False,False,False,False,-1.5817229964206652,1.3323414482081324,-0.8566130464944482,1.3010258282574114,0
False,False,False,True,False,False,0.4766462947244939,-1.0043627463982256,-0.14619426904499494,-0.06462284406252661,1
False,True,False,False,False,False,-0.9630337533760802,-0.21620707415806137,0.41168059913617083,0.5833126574031372,1
False,False,False,False,False,False,1.6629583671020476,-1.0247992682322418,-1.5670318239439014,-1.1112878848916758,1
False,False,False,False,False,True,-1.153550758377111,1.1048405447728598,-1.074532916877716,-0.6427806761395802,1
False,False,False,False,False,False,0.35094435328051454,0.7369831517605717,0.8867459165716948,0.4836302725622659,0
False,False,False,True,False,False,-0.37773408852755264,1.043916574022397,0.5511493161814622,0.8026139040530545,1
False,True,False,False,False,False,0.5650304723022923,-0.4537334411345492,0.3724550224671826,-1.500049185771074,0
False,False,True,False,False,False,-0.49361556579622023,-0.25360976506182653,-0.4469236901739046,1.2312481588688011,0
False,False,True,False,False,False,0.05436633518612646,0.421566644963872,-0.47307407461989676,-1.0215737385348918,1
False,False,False,False,True,False,-0.44844143058979086,1.1549678624789368,0.5206405343278048,-0.10449579799887501,0
True,False,False,False,False,False,-0.21078619754726746,-0.23433002748256612,0.9085379036100216,0.5334714649827016,1
False,False,True,False,False,False,1.5352923328230064,0.9189838745087897,-0.1897782431216485,0.8325186195053157,1
False,False,False,False,False,False,0.154535069774297,-1.5387970720953235,-1.658558169504874,0.27429726439643587,1
False,False,True,False,False,False,0.4334362523531262,-0.7834169537399017,1.279001683261577,-0.13440051345113613,1
False,False,False,False,False,False,-0.5191487726520291,1.5486601038474337,0.35502143283652116,-0.42347942948966366,0
False,False,False,True,False,False,-0.87268548296322,0.29393478218916824,-1.4798638757905944,0.5135349880145277,1
False,False,False,False,False,True,-0.1498993196603396,-1.2661815827245817,1.353094439191888,0.6431220883076602,1
False,False,False,False,False,True,-0.6055688573947643,-0.7483278313456478,0.5642245084044584,1.1515022509961044,1
False,True,False,False,False,False,2.034171912928799,-1.121969145631714,-1.5408814394979093,-0.29389232919653047,0
False,False,True,False,False,False,0.7889370554993804,-0.3943518493904273,-0.32924696016693994,-0.9916690230826299,0
True,False,False,False,False,False,-0.38559045986780116,1.3886382819395726,0.5816580980351198,-0.37363823706922794,0
False,False,False,False,False,True,0.4628976448790586,-0.021096129855946336,-0.4905076642505582,-1.3106526545734185,0
False,True,False,False,False,False,0.663235114055401,1.5266812030070769,-1.2706608002226571,-0.014781651642090924,0
False,False,True,False,False,False,-0.6802043851271274,-1.0722274226772222,-0.26822939645962496,-0.6527489146236675,1
True,False,False,False,False,False,-1.210509450593914,-1.2330204340882538,-1.000440160947405,0.8325186195053157,1
False,False,False,False,False,True,-1.212473543428977,1.7001988412204203,1.5971646940211481,-1.6994139554528167,0
False,False,False,False,False,True,1.1542583228209449,-0.33728382615581654,1.523071938090837,-0.5331300528146216,1
False,False,False,False,False,True,-0.4130877595586718,1.1680780840328338,-0.35103894720526674,2.6666745005773485,1
True,False,False,False,False,False,-0.3286317676509983,1.6450587917437356,-0.5384500357348772,0.8225503810212283,1
False,False,True,False,False,False,-1.8213423222982503,-0.6349629743795968,-1.5060142602365865,-0.8321772073372357,1
False,False,False,True,False,False,1.959536385196437,1.3705153286150678,0.2940038691292062,0.05499601774651931,1
False,False,False,False,True,False,1.0815868879236434,0.4146259394353382,0.20247752356823367,1.5801365058118515,1
False,False,False,False,False,True,0.7810806841591319,0.657550632934019,-1.2096432365153422,1.8393107063981164,1
True,False,False,False,False,False,-0.3738059028574277,-0.05078692572800732,-1.2619440054073265,1.081724581607494,1
False,False,False,True,False,False,2.350390859373809,-1.0768545596962447,1.6407486680978016,2.876007508743179,0
False,False,False,False,True,False,1.5038668474620123,0.4350624612693542,0.4465477783974937,-0.8321772073372357,1
False,False,False,False,True,False,1.9909618705574312,0.7354407727542309,1.1177409791779587,-1.4801127088028996,0
False,False,False,False,False,True,1.0285563813769656,1.4576597424733246,-1.0658161220623854,-0.5530665297827961,1
True,False,False,False,False,False,0.6494864642099658,1.2791293724893735,0.681901238411423,-1.5399221397074225,1
True,False,False,False,False,False,-1.4069187341001315,-0.6021874204948542,-0.2725877938672903,-0.19420994435565908,1
False,True,False,False,False,False,0.2822011040533381,0.3201552252969624,0.2896454717215408,1.6000729827800246,1
False,True,False,False,False,False,-0.28345763244456745,-1.4986952179304618,1.340019246968892,-0.42347942948966366,0
