Tag_Battery_Level_%,Signal_Strength_dB,Tag_Type_Radio,Tag_Type_Satellite,Tag_Weight_g,Tracking_Quality_Fair,Tracking_Quality_Good,Tracking_Quality_Poor,Migration_Success
0.9464349320673942,0.3401972888183803,False,False,1.649945896701882,False,True,False,1
0.5980058794432979,-0.9939840455258874,False,True,1.5113319641417138,False,False,True,0
-0.950567687774908,-1.1557029951433737,True,False,-1.4272834061338544,True,False,False,1
0.4044341835410221,-1.0748435203346305,False,True,-0.5124314512367436,False,False,False,1
-0.950567687774908,0.22901551095635858,False,True,-0.6787681703089458,False,False,True,1
0.01729079173647068,1.0275028246926996,True,False,0.33311353738028315,False,True,False,0
-1.531282775481735,-0.4785048936201468,False,False,-0.17975801309233955,False,True,False,0
-1.6861401322035559,-0.4481825905668683,False,True,-1.0668871814774168,True,False,False,1
-0.7569959918726322,-0.4481825905668683,False,False,1.4143022113495962,True,False,False,0
1.178720967150125,-0.46839745926905446,True,False,1.580638930421798,False,True,False,0
-0.9118533485944529,0.5928831475957037,True,False,-0.48470866472471,True,False,False,0
0.5205772010823876,-0.2662487722471958,False,False,-0.9144118556612317,False,False,False,1
-1.0279963661358182,-1.6206449752936496,True,False,-1.3995606196218209,False,False,False,0
-0.7957103310530874,0.8657838750752131,False,True,1.1370743462292594,False,False,True,0
-0.2537095825267153,-0.9131245707171441,True,False,1.1370743462292594,True,False,False,1
-0.6408529743312668,0.8859987437773986,False,False,-0.23520358611640693,False,False,False,1
-1.1054250444967286,-0.8625873989616795,False,False,0.6242027957566368,False,False,True,0
0.8302919145260288,-0.48861232797124066,False,True,-0.12431244006827243,False,False,True,0
0.17214814845829127,1.4216927643853245,False,False,-0.42926309170064264,True,False,False,0
-0.2924239217071705,0.14815603614761397,False,False,-0.37381751867657526,True,False,False,0
-1.0667107053162734,-0.498719762322333,False,False,-0.6233225972848784,True,False,False,0
-1.4151397579403697,-0.19549673178954496,False,False,-1.4965903724139387,False,False,True,0
-0.8344246702335425,-1.7924713592622283,False,False,0.5271730429645186,False,False,True,0
-0.5634242959703565,-0.4279677218646822,False,True,0.1806382115640978,True,False,False,0
0.4431485227214773,-1.327529379111954,True,False,-1.1639169342695348,False,True,False,0
-1.49256843630128,0.2694452483607295,False,True,-0.08272826030022183,False,True,False,0
0.636720218623753,-0.2864636409493819,True,False,-1.3441150465977536,True,False,False,1
-1.49256843630128,1.0275028246926996,False,False,0.6796483687807039,False,True,False,1
1.2948639846914904,-0.35721568140703275,True,False,1.1093515597172259,True,False,False,0
0.2882911659996567,1.8765273101845066,True,False,0.12519263854003065,False,False,True,1
-0.33113826088762566,1.8664198758334136,True,False,-1.552035945438006,False,False,False,1
1.0238636104283045,0.036974258285592254,True,False,1.5529161439097645,False,False,True,0
0.24957682681920157,-0.35721568140703275,False,False,0.6380641890126534,False,True,False,0
-0.950567687774908,-2.156338995901575,False,True,1.4697477843736633,False,False,False,0
-0.679567313511722,-0.1853892974384526,False,True,-0.5262928444927604,False,True,False,1
-1.49256843630128,0.9971805216394211,False,False,-1.4965903724139387,False,False,False,1
0.6754345578042081,-1.1051658233879091,False,False,-0.4154016984446259,False,False,False,1
-0.7957103310530874,0.36041215752056643,False,True,1.5113319641417138,False,True,False,1
-1.5699971146621903,0.2694452483607295,True,False,-0.7480751365890299,True,False,False,0
1.449721341413311,1.9068496132377852,True,False,1.095490166461209,False,True,False,0
-0.950567687774908,0.47159393538258815,False,True,0.3608363238923167,False,False,False,0
-0.6408529743312668,0.036974258285592254,False,False,1.2063813125093437,False,False,True,0
-0.2924239217071705,1.9573867849932498,False,False,1.1370743462292594,False,True,False,0
-1.453854097120825,-0.5795792371310762,False,True,1.4558863911176467,True,False,False,0
0.365719844360567,-1.084950954685723,True,False,1.594500323677815,True,False,False,1
-1.0667107053162734,-0.15506699438517407,False,False,-1.1916397207815683,False,False,True,1
0.09471947009738098,-1.3578516821652324,False,False,-0.4985700579807268,False,False,True,1
1.4884356805937662,-1.711611884453485,True,False,-1.5104517656699556,False,False,False,1
1.5271500197742214,-0.6301164088865409,False,True,0.02816288574791292,False,False,False,1
0.4431485227214773,-0.8726948333127719,False,True,-1.7183726645102082,False,False,True,0
0.5980058794432979,-0.8120502272062148,True,False,1.1647971327412932,True,False,False,1
-0.4859956176094462,-0.003455479118780058,True,False,-1.0253030017093665,False,False,True,1
1.14000662796967,1.3812630269809523,True,False,1.525193357397731,False,False,True,0
-1.6861401322035559,0.057189126987778414,True,False,0.9430148406450235,False,False,False,0
-0.40856693924853593,-0.023670347820964777,False,True,0.4855888631964685,False,False,True,1
0.7141488969846633,0.07740399568996456,False,True,-0.5401542377487774,False,False,False,1
0.5592915402628428,0.693957491106633,False,True,1.1370743462292594,False,False,False,1
-1.531282775481735,-1.4184962882717909,True,False,-0.9282732489172485,False,False,False,1
1.3722926630524008,1.0275028246926996,False,True,0.20836099807613184,False,True,False,1
0.2882911659996567,-0.013562913469872418,False,True,-0.7064909568209793,False,False,True,1
0.9851492712478493,-0.9838766111747935,True,False,-1.2748080803176693,True,False,False,1
-0.7569959918726322,-1.4690334600272557,True,False,-0.720352350076996,False,True,False,1
1.5658643589546766,-1.3477442478141402,True,False,-0.6094612040288615,False,False,False,1
-1.453854097120825,0.19869320790307862,True,False,1.4281636046056128,True,False,False,0
-1.531282775481735,0.17847833920089393,True,False,-1.3441150465977536,False,False,False,1
-0.33113826088762566,-0.8322650959083996,False,False,1.580638930421798,False,False,False,1
0.8690062537064839,0.5322385414891466,False,False,-0.12431244006827243,True,False,False,1
1.2948639846914904,-0.24603390354500962,False,True,-0.2767877658844575,False,True,False,0
-0.679567313511722,-0.24603390354500962,False,True,-1.732234057766225,False,False,True,1
-0.2149952433462602,-0.8726948333127719,True,False,-0.720352350076996,False,False,False,0
-0.09885222580489476,-1.236562469952117,False,True,-0.8589662826371643,False,False,True,0
0.09471947009738098,-0.3774305501092175,False,False,-1.0253030017093665,True,False,False,0
-0.40856693924853593,-0.15506699438517407,False,False,-1.649065698230124,True,False,False,1
1.0625779496087597,-0.07420751957642945,False,False,-0.3599561254205585,False,False,True,0
-1.453854097120825,-0.498719762322333,False,False,-1.7183726645102082,False,True,False,1
1.6045786981351318,0.4109493292760311,False,True,-1.0253030017093665,False,False,False,0
-0.6021386351508117,-0.4481825905668683,True,False,-0.16589661983632303,False,True,False,1
-0.7182816526921771,0.9264284811817702,False,False,-0.0688668670442048,False,False,True,1
-0.4859956176094462,0.48170136973368194,False,False,0.8737078743649394,True,False,False,1
0.09471947009738098,-0.39764541881140364,False,False,0.7905395148288387,False,False,False,0
1.449721341413311,-0.1752818630873588,False,False,0.1806382115640978,True,False,False,1
-0.40856693924853593,0.2694452483607295,False,True,1.4974705708856968,False,True,False,0
-0.5247099567899014,1.0881474307992574,True,False,-1.3441150465977536,False,True,False,0
-0.7957103310530874,1.300403552172209,False,True,0.9707376271570576,False,False,False,0
-0.2149952433462602,-0.7817279241529349,False,True,-0.027282687276154703,False,False,False,1
-0.13756656498534992,-1.7520416218578574,False,True,-0.8312434961251308,False,True,False,1
-1.3377110795794593,0.33008985446728795,False,True,0.44400468342841787,False,False,False,1
1.3722926630524008,-0.34710824705593896,True,False,-1.552035945438006,True,False,False,0
-0.9892820269553632,1.0982548651503503,False,False,-0.6510453837969119,True,False,False,0
0.13343380927783613,0.18858577355198627,True,False,-0.4708472714686932,False,True,False,1
1.6045786981351318,-0.1045298226297094,False,False,1.636084503445865,False,False,False,1
0.365719844360567,-0.7817279241529349,False,True,-0.567877024260811,False,True,False,1
0.9077205928869391,0.07740399568996456,True,False,1.3034110653014614,True,False,False,0
-1.49256843630128,-1.1860252981966521,False,True,0.41628189691638434,False,False,False,1
0.09471947009738098,-0.6705461462909131,False,True,1.2202427057653602,False,False,False,1
0.9077205928869391,-1.3780665508674186,False,False,0.5410344362205356,False,True,False,1
1.4884356805937662,0.6434203193511683,False,False,-0.0688668670442048,False,True,False,0
-0.2924239217071705,0.10772629874324309,False,True,1.2063813125093437,False,True,False,1
-1.4151397579403697,1.300403552172209,False,False,1.636084503445865,False,False,False,0
-0.8344246702335425,0.19869320790307862,False,False,-1.2609466870616526,False,False,True,1
1.7207217156764971,0.987073087288328,False,True,-1.4134220128778376,False,False,True,1
0.365719844360567,0.7748169659153762,True,False,1.0123218069251076,False,True,False,0
-0.4859956176094462,1.9169570475888782,True,False,0.38855911040435026,False,True,False,0
-1.6861401322035559,-0.9333394394193288,True,False,-0.9559960354292824,False,False,True,0
1.6432930373155867,0.6130980162978898,False,True,1.400440818093579,False,False,False,1
1.6432930373155867,-1.2769922073564892,False,True,-0.26292637262844076,False,False,True,1
0.05600513091692583,0.14815603614761397,False,False,0.11133124528401361,False,False,True,1
-0.6021386351508117,-0.8828022676638642,False,False,-0.23520358611640693,False,True,False,1
0.636720218623753,0.08751143004105692,False,True,0.7212325485487545,False,True,False,1
0.365719844360567,-1.711611884453485,False,True,0.6519255822686704,False,False,False,1
-1.2602824012185492,0.44127163232930966,False,False,-1.4965903724139387,False,False,False,0
1.5271500197742214,-0.09442238827861561,False,True,-0.3322333389085249,False,True,False,1
0.5980058794432979,1.3812630269809523,False,False,-0.7480751365890299,False,False,True,1
-1.1828537228576388,-0.6806535806420055,False,True,1.1786585259973101,False,True,False,0
-1.3764254187599145,0.845569006373027,False,False,-1.0946099679894508,True,False,False,1
0.636720218623753,1.0376102590437926,True,False,-0.40154030518860906,False,False,True,0
0.7915775753455736,1.2296515117145583,True,False,1.1925199192533267,False,False,True,0
-1.2989967403990044,-0.9939840455258874,True,False,-0.6510453837969119,False,True,False,1
0.7528632361651184,-0.12474469133189413,False,True,0.6103414025006197,False,False,False,1
0.8302919145260288,0.7748169659153762,False,True,-0.4154016984446259,False,True,False,1
-1.6474257930231007,0.7546020972131907,False,False,-1.7183726645102082,False,False,False,1
0.8302919145260288,0.35030472316947264,False,False,-1.7183726645102082,False,False,False,0
-0.6408529743312668,0.12794116744542924,False,False,1.0400445934371418,False,True,False,1
1.0238636104283045,1.7249157949181126,False,True,1.1647971327412932,True,False,False,1
-1.1054250444967286,2.1595354720151083,False,True,1.2202427057653602,False,True,False,1
-0.09885222580489476,-1.1658104294944676,True,False,0.91529205413299,True,False,False,1
-0.4859956176094462,0.8354615720219339,False,False,-1.1500555410135178,True,False,False,1
1.449721341413311,0.542345975840239,False,False,1.4420249978616297,True,False,False,1
1.6045786981351318,-0.6200089745354485,False,True,0.6380641890126534,False,True,False,1
1.5658643589546766,-0.8120502272062148,False,True,-0.9837188219413159,False,False,False,0
1.682007376496042,-1.9238680058264377,False,True,1.2895496720454442,True,False,False,1
0.4044341835410221,0.47159393538258815,False,True,-0.6649067770529287,False,False,True,1
-0.06013788662443961,0.8758913094263056,False,True,-0.6926295635649625,False,False,False,1
-0.9892820269553632,1.148792036905815,False,True,1.2479654922773942,False,False,True,1
-0.17628090416580505,0.14815603614761397,True,False,-0.5262928444927604,False,False,True,0
1.6432930373155867,1.7653455323224843,False,False,-0.720352350076996,True,False,False,1
-1.453854097120825,-0.033777782172058575,False,True,0.7350939418047711,False,False,True,0
-0.4859956176094462,-1.084950954685723,False,False,-1.5936201252060567,False,True,False,0
-0.6021386351508117,-0.5795792371310762,False,True,0.055885672259946485,False,True,False,0
-0.3698526000680808,-0.19549673178954496,False,False,1.1093515597172259,False,False,False,1
-0.40856693924853593,0.20880064225417244,False,True,0.5410344362205356,False,True,False,1
-1.5699971146621903,-0.09442238827861561,True,False,-1.4550061926458882,True,False,False,0
0.24957682681920157,0.6737426224044468,True,False,0.3608363238923167,True,False,False,0
0.01729079173647068,-1.9744051775819023,False,False,0.38855911040435026,False,True,False,0
0.5980058794432979,0.8152467033197485,True,False,0.20836099807613184,True,False,False,1
-0.33113826088762566,-0.013562913469872418,False,False,1.2756882787894277,False,True,False,0
-0.40856693924853593,0.542345975840239,False,True,-0.7619365298450467,False,False,False,1
-0.8344246702335425,1.1993292086612797,True,False,1.1786585259973101,False,False,True,1
-0.5634242959703565,0.2492303796585433,True,False,-1.3163922600857199,False,False,True,1
1.0238636104283045,0.6838500567555399,False,True,-1.0530257882214,False,True,False,1
-0.7957103310530874,-0.4279677218646822,False,False,-1.6213429117180902,False,False,False,0
0.6754345578042081,-0.04388521652315094,True,False,0.5410344362205356,True,False,False,1
-1.1054250444967286,0.542345975840239,True,False,1.6776686832139158,False,False,True,0
0.5592915402628428,-0.58968667148217,False,True,0.8182623013408723,False,True,False,0
1.178720967150125,-0.07420751957642945,False,True,1.4697477843736633,False,True,False,1
1.411007002232856,-1.236562469952117,False,False,0.277667964356216,True,False,False,0
0.17214814845829127,-0.9232320050682365,True,False,1.4697477843736633,False,False,False,0
-0.2537095825267153,-0.023670347820964777,False,True,-0.9698574286852991,True,False,False,1
-0.7569959918726322,2.3010395529304093,False,True,0.8737078743649394,False,True,False,1
1.0238636104283045,-0.7109758836952855,True,False,1.2202427057653602,False,False,True,0
0.2108624876387464,0.026866823934499896,True,False,0.3608363238923167,False,False,False,1
1.178720967150125,0.7748169659153762,True,False,-0.5401542377487774,False,False,True,0
-1.531282775481735,-1.2466699043032108,True,False,0.5133116497085021,True,False,False,0
-0.9118533485944529,-0.3370008127048466,False,True,-0.9282732489172485,False,False,True,1
1.7207217156764971,0.5221311071380528,False,True,1.4420249978616297,False,False,False,0
0.8302919145260288,-1.5195706317827202,False,False,0.20836099807613184,False,True,False,0
-1.49256843630128,0.6535277537022615,True,False,1.2063813125093437,False,True,False,1
0.05600513091692583,0.6232054506489821,False,True,-1.4134220128778376,False,False,True,0
-1.531282775481735,0.6232054506489821,False,False,0.9845990204130741,False,False,False,1
0.4044341835410221,0.1380486017965216,True,False,-1.0391643949653833,True,False,False,1
1.6045786981351318,0.6333128850000752,True,False,1.3172724585574784,False,False,True,1
-0.33113826088762566,1.1690069056080012,False,False,1.3034110653014614,False,False,True,1
-0.2149952433462602,-0.5593643684288915,True,False,0.5410344362205356,True,False,False,0
-0.4859956176094462,0.09761886439214928,False,False,-0.7757979231010634,True,False,False,0
-0.8344246702335425,-0.20560416614063876,True,False,0.20836099807613184,True,False,False,1
-1.6474257930231007,-0.5088271966734268,True,False,0.5133116497085021,False,True,False,1
-0.2149952433462602,1.2700812491189306,False,True,-0.9421346421732654,False,False,True,1
-1.221568062038094,1.9068496132377852,False,True,-0.6371839905408951,False,False,True,1
-0.06013788662443961,1.0780399964481642,False,True,-1.4965903724139387,False,False,True,0
1.6432930373155867,0.44127163232930966,True,False,-1.3441150465977536,False,False,False,0
-1.7248544713840108,1.0376102590437926,True,False,0.41628189691638434,False,False,True,1
-0.2537095825267153,0.09761886439214928,False,False,-0.9975802151973328,False,False,False,1
1.682007376496042,-0.9333394394193288,False,False,-1.288669473573686,False,True,False,1
-0.5247099567899014,-1.711611884453485,False,False,-0.4985700579807268,False,False,False,0
0.9077205928869391,-0.25614133789610344,False,True,0.41628189691638434,False,False,False,1
-1.453854097120825,1.3509407239276738,False,True,-0.9975802151973328,False,False,False,1
0.636720218623753,1.8057752697268559,False,True,0.7628167283168051,False,False,False,1
1.0625779496087597,1.6945934918648333,True,False,1.6915300764699328,True,False,False,0
0.5592915402628428,0.5625608445424252,False,False,0.41628189691638434,False,False,True,0
1.2174353063305803,-2.146231561550481,False,True,1.0261832001811246,False,False,False,1
-1.0667107053162734,-0.20560416614063876,True,False,-1.704511271254191,False,True,False,1
-0.2924239217071705,-1.044521217281352,True,False,1.6776686832139158,False,False,False,1
-1.221568062038094,-0.15506699438517407,True,False,0.277667964356216,True,False,False,0
-1.6861401322035559,-0.033777782172058575,False,True,-0.04114408053217124,False,True,False,0
-0.2537095825267153,0.6737426224044468,False,True,-0.6926295635649625,True,False,False,0
0.8690062537064839,1.6440563201093688,False,True,1.3865794248375625,False,True,False,0
-0.3698526000680808,-0.1752818630873588,False,False,-1.4688675859019051,False,False,False,0
0.5980058794432979,-2.9447188752868234,False,False,-0.1104510468122554,False,False,True,0
0.13343380927783613,-0.09442238827861561,False,True,0.3746977171483337,False,False,False,1
-1.1441393836771838,0.006651955232313739,True,False,1.3034110653014614,False,True,False,1
0.5205772010823876,1.290296117821116,True,False,1.5113319641417138,True,False,False,1
-0.7957103310530874,-0.438075156215776,False,False,0.04202427900392946,False,True,False,1
-1.5699971146621903,0.44127163232930966,False,True,0.8321236945968893,True,False,False,0
0.2882911659996567,-0.6200089745354485,False,True,-1.3995606196218209,False,True,False,1
0.9851492712478493,0.5322385414891466,False,False,0.6380641890126534,False,True,False,0
1.3335783238719456,-0.5492569340777976,True,False,-0.5124314512367436,False,False,True,0
0.2882911659996567,0.36041215752056643,False,False,-1.0946099679894508,False,False,True,1
0.8302919145260288,0.2593378140096371,False,True,-1.3579764398537704,False,False,False,0
0.24957682681920157,0.9466433498839564,True,False,0.5548958294765527,False,False,True,1
0.8690062537064839,1.0982548651503503,True,False,1.6638072899578993,False,False,True,1
1.6432930373155867,-0.36732311575812515,False,False,1.4143022113495962,True,False,False,1
-0.9118533485944529,0.20880064225417244,False,False,1.2341040990213772,True,False,False,1
-0.6021386351508117,-0.4481825905668683,False,True,-0.20748079960437313,False,True,False,0
-0.5634242959703565,0.20880064225417244,False,False,0.5133116497085021,False,False,True,1
1.2174353063305803,-1.044521217281352,False,True,0.4301432901724008,False,True,False,1
1.3335783238719456,0.016759389583406097,False,True,0.8044009080848552,True,False,False,1
0.48186286190193245,-0.5189346310245192,True,False,1.1647971327412932,False,False,False,0
0.4431485227214773,-0.36732311575812515,False,False,1.7192528629819663,False,False,False,0
-1.531282775481735,-0.7210833180463778,False,True,0.3746977171483337,False,True,False,0
0.636720218623753,1.1083622995014435,True,False,-1.2609466870616526,False,True,False,0
-0.9118533485944529,-0.9131245707171441,False,False,-0.9698574286852991,False,True,False,0
0.17214814845829127,0.43116419797821726,True,False,-0.0688668670442048,False,True,False,1
0.5205772010823876,-1.6004301065914635,True,False,0.26380657110019895,False,True,False,1
-0.9892820269553632,0.026866823934499896,False,False,1.400440818093579,False,False,True,0
-0.6021386351508117,0.016759389583406097,False,False,-0.027282687276154703,False,True,False,1
0.9851492712478493,-0.8828022676638642,False,True,-0.803520709613097,False,True,False,1
0.32700550518011184,2.1494280376640154,False,False,0.277667964356216,False,True,False,1
-0.7957103310530874,-0.2662487722471958,False,False,0.29152935761223253,False,False,True,1
-0.40856693924853593,-1.327529379111954,True,False,0.11133124528401361,False,False,True,1
-0.2924239217071705,1.2498663804167445,True,False,-0.7619365298450467,True,False,False,1
-0.44728127842899107,1.0982548651503503,False,True,0.3746977171483337,False,False,False,1
-1.2602824012185492,-0.16517442873626645,True,False,-0.8728276758931811,False,False,False,1
0.9077205928869391,-0.8524799646105857,True,False,1.4974705708856968,False,False,False,0
1.4884356805937662,-0.31678594400266047,True,False,-0.8866890691491982,True,False,False,1
0.05600513091692583,0.9163210468306778,False,True,1.566777537165781,False,False,False,0
1.2948639846914904,-1.236562469952117,False,True,-0.9144118556612317,False,False,True,1
-0.6408529743312668,0.5120236727869605,False,False,-1.5381745521819892,False,True,False,1
0.7141488969846633,0.2492303796585433,True,False,0.5410344362205356,True,False,False,1
1.2174353063305803,0.17847833920089393,True,False,0.3192521441242661,False,False,False,1
0.4431485227214773,-1.4589260256761618,True,False,-1.2748080803176693,True,False,False,0
-1.6861401322035559,-0.1853892974384526,True,False,-0.08272826030022183,False,True,False,0
1.682007376496042,0.6434203193511683,False,True,-0.6233225972848784,False,True,False,0
-0.3698526000680808,-0.7210833180463778,False,False,0.09746985202799709,False,False,True,1
-1.0667107053162734,-1.7924713592622283,False,False,-1.302530866829703,True,False,False,1
-0.4859956176094462,-1.2163476012499321,True,False,1.3865794248375625,False,False,False,1
1.5271500197742214,0.026866823934499896,True,False,-0.3045105523964911,False,False,True,1
-0.9118533485944529,0.704064925457726,False,True,0.7350939418047711,False,True,False,0
-1.6087114538426455,0.016759389583406097,True,False,0.748955335060788,False,True,False,0
-0.2537095825267153,2.3313618559836886,False,False,-0.027282687276154703,True,False,False,1
1.2561496455110355,-0.5997941058332623,True,False,1.3172724585574784,False,False,True,0
0.636720218623753,0.3401972888183803,False,False,-0.027282687276154703,True,False,False,0
-0.4859956176094462,0.8859987437773986,False,False,-0.1104510468122554,False,True,False,1
-0.7182816526921771,1.0072879559905141,False,False,1.150935739485276,True,False,False,1
-1.7248544713840108,0.7444946628620976,False,False,1.580638930421798,True,False,False,1
0.7915775753455736,-1.084950954685723,True,False,-0.9282732489172485,False,True,False,1
0.9077205928869391,0.20880064225417244,True,False,-1.1500555410135178,True,False,False,1
-1.4151397579403697,1.1993292086612797,False,True,1.2341040990213772,False,False,False,0
-0.5247099567899014,-0.2864636409493819,False,True,1.081628773205192,False,False,True,1
0.17214814845829127,-0.5088271966734268,False,False,-1.635204304974107,True,False,False,0
1.5271500197742214,0.987073087288328,False,True,-1.0946099679894508,True,False,False,1
0.9077205928869391,-0.023670347820964777,True,False,0.3192521441242661,False,False,True,1
0.01729079173647068,0.5625608445424252,True,False,-1.3718378331097874,False,True,False,1
-1.2989967403990044,-1.256777338654303,False,False,-1.288669473573686,False,False,False,0
-1.6861401322035559,-1.0647360859835382,True,False,-1.0946099679894508,False,False,False,0
1.6432930373155867,0.2492303796585433,True,False,-1.4411447993898714,False,False,True,0
-0.6021386351508117,2.058461128504179,False,True,-0.6649067770529287,False,True,False,0
1.7207217156764971,0.7141723598088191,False,False,-0.6094612040288615,False,False,False,1
1.5271500197742214,-1.044521217281352,False,False,-0.9559960354292824,False,True,False,0
0.7141488969846633,1.2195440773634658,False,False,1.0261832001811246,False,True,False,0
1.14000662796967,0.5928831475957037,True,False,1.636084503445865,False,True,False,0
-0.13756656498534992,-0.801942792855121,False,False,1.5113319641417138,False,False,False,1
0.01729079173647068,-0.801942792855121,False,False,-0.22134219286039014,False,True,False,0
-0.02142354744398447,0.6232054506489821,True,False,-1.5104517656699556,False,True,False,1
0.01729079173647068,-0.741298186748564,True,False,1.0677673799491754,False,True,False,1
1.6045786981351318,-0.08431495392752325,False,True,1.4420249978616297,False,False,True,1
0.01729079173647068,0.542345975840239,True,False,0.5964800092446028,False,True,False,0
-0.9118533485944529,0.704064925457726,False,False,1.1370743462292594,True,False,False,0
0.13343380927783613,-0.1752818630873588,False,True,1.2202427057653602,False,False,False,0
-1.2989967403990044,-0.58968667148217,False,True,1.344995245069512,False,False,False,0
-1.3764254187599145,0.44127163232930966,False,False,1.0123218069251076,False,False,False,0
0.4044341835410221,0.016759389583406097,False,True,0.6103414025006197,False,False,True,0
0.48186286190193245,-0.3370008127048466,True,False,-0.7619365298450467,False,False,False,1
-0.02142354744398447,-0.31678594400266047,True,False,0.26380657110019895,True,False,False,0
-0.950567687774908,-0.9838766111747935,False,False,-0.20748079960437313,False,True,False,0
-1.531282775481735,-0.6604387119398208,False,True,0.00044009923587935544,False,False,False,0
1.2561496455110355,0.19869320790307862,False,False,0.6657869755246869,False,False,False,0
0.5205772010823876,-2.5100991981898275,False,True,-1.3579764398537704,False,False,True,0
0.8302919145260288,0.6535277537022615,True,False,0.1529154250520642,False,True,False,0
-0.6021386351508117,-0.6806535806420055,False,False,0.02816288574791292,True,False,False,1
-1.6087114538426455,-1.2264550356010246,True,False,1.5390547506537475,True,False,False,0
0.24957682681920157,0.7141723598088191,False,False,-0.3460947321645417,False,False,True,1
-0.13756656498534992,-2.7223553195627788,False,False,1.3865794248375625,False,False,True,0
-0.8344246702335425,-0.0641000852253371,False,True,0.6519255822686704,False,True,False,0
0.2882911659996567,0.3401972888183803,True,False,-0.9421346421732654,True,False,False,1
1.0238636104283045,1.148792036905815,True,False,-0.7480751365890299,True,False,False,0
0.9464349320673942,-0.6099015401843562,False,False,-0.42926309170064264,False,False,True,1
1.6045786981351318,-0.40775285316249743,False,False,-0.37381751867657526,False,True,False,0
1.2174353063305803,0.542345975840239,True,False,1.6915300764699328,True,False,False,1
0.7915775753455736,-1.8025787936133222,False,True,0.3746977171483337,True,False,False,1
1.3722926630524008,-0.5492569340777976,False,False,1.3034110653014614,False,True,False,0
0.9464349320673942,1.6743786231626479,False,True,0.8182623013408723,False,True,False,1
1.0625779496087597,-0.8726948333127719,True,False,1.649945896701882,True,False,False,0
0.5980058794432979,-0.16517442873626645,True,False,-0.4569858782126762,True,False,False,0
1.449721341413311,-1.084950954685723,False,True,0.5964800092446028,False,True,False,1
-0.5247099567899014,-1.084950954685723,False,True,0.34697493063630014,False,False,True,0
-0.7957103310530874,1.583411714002811,False,True,-0.17975801309233955,False,False,True,1
0.9077205928869391,-1.4690334600272557,False,False,1.4836091776296803,False,True,False,1
0.7528632361651184,0.7343872285110046,False,False,0.06974706551596352,False,True,False,1
1.6045786981351318,1.522767107896254,False,True,0.09746985202799709,False,True,False,0
0.4044341835410221,-0.9535543081215151,False,True,1.150935739485276,False,False,False,0
1.5271500197742214,-1.0141989142280736,False,False,0.9430148406450235,False,True,False,0
1.14000662796967,0.006651955232313739,False,False,-1.2470852938056358,False,False,False,1
-0.9118533485944529,-0.6705461462909131,True,False,1.4697477843736633,False,False,True,1
-0.7957103310530874,-0.003455479118780058,False,True,0.2360837845881654,False,True,False,0
-0.3698526000680808,-0.5290420653756115,False,False,-1.2470852938056358,False,True,False,1
-0.950567687774908,1.5429819765984394,True,False,1.2618268855334107,False,False,True,0
1.1012922887892147,0.016759389583406097,False,True,-1.3856992263658041,True,False,False,1
